date_bldg_,time_bldg_,bldg_condi,date_bld_2,time_bld_2,date_bld_3,time_bld_3,bldg_id,bldg_name1,bldg_name2,bldg_sq_fo,bldg_statu,cdb_city_i,comments,date_condi,time_condi,create_use,date_demol,time_demol,date_edit_,time_edit_,edit_sourc,edit_useri,f_add1,footprint_,harris_str,label_hous,no_of_unit,no_stories,non_standa,orig_bldg_,pre_dir1,date_qc_da,time_qc_da,qc_source,qc_userid,shape_area,shape_len,st_name1,st_type1,stories,suf_dir1,t_add1,unit_name,vacancy_st,x_coord,y_coord,year_built,z_coord,xcoord,ycoord
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870755.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1427.0000000000000000000000000000000,AERIALS,,"1427",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,373905.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,691.8999999999999772626324556767941,107.5691463569999939409171929582953,PLYMOUTH,CT,0.0000000000000000000000000000000,,1427.0000000000000000000000000000000,,,1176329.1431121199857443571090698242188,1893513.2385121199768036603927612304688,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447863.856970056,4634773.59552897
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870720.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1339.0000000000000000000000000000000,AERIALS,,"1339",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,372994.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,682.5000000000000000000000000000000,106.7293619350000000167710823006928,PLYMOUTH,CT,0.0000000000000000000000000000000,,1339.0000000000000000000000000000000,,,1176315.4431121100205928087234497070312,1894087.3385121200699359178543090820312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447862.380102532,4634948.55117716
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,347032.0000000000000000000000000000000,SULTAN RUGS,,16000.0000000000000000000000000000000,ACTIVE,,SPLIT POLYGON- CHANGED ADDRESS,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,SDB,530.0000000000000000000000000000000,AERIALS98,"01709236016000","530",100.0000000000000000000000000000000,0.0000000000000000000000000000000,,347032.0000000000000000000000000000000,N,,,,,14713.2500000000000000000000000000000,495.2189896770000245851406361907721,FRANKLIN,ST,6.0000000000000000000000000000000,,530.0000000000000000000000000000000,,,1174119.7806532699614763259887695312500,1903940.4610591300297528505325317382812,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447240.121395162,4637958.70169237
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,354513.0000000000000000000000000000000,RIVER CENTER,,0.0000000000000000000000000000000,ACTIVE,,RESIDENTIAL,,,,,,2007-02-14,08:00:00.000,FIELDWORK,DS01228,111.0000000000000000000000000000000,AERIALS98,,"111",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,354513.0000000000000000000000000000000,N,,,,,58894.1250000000000000000000000000000,1072.7579747499999029969330877065659,CANAL,ST,17.0000000000000000000000000000000,,111.0000000000000000000000000000000,,,1173225.8695566800888627767562866210938,1901040.5876023499295115470886230468750,1913.0000000000000000000000000000000,0.0000000000000000000000000000000,446954.10413383,4637074.26924644
2002-12-20,08:00:00.000,SOUND,2002-12-20,08:00:00.000,,,814543.0000000000000000000000000000000,WAHASH JEWELERS MALL,,66600.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,DU,19.0000000000000000000000000000000,AERIALS98,"01710312002000","19",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,355506.0000000000000000000000000000000,N,,,,,10944.8750000000000000000000000000000,464.5114557429999990745272953063250,WABASH,AVE,5.0000000000000000000000000000000,,21.0000000000000000000000000000000,,,1176947.3683874399866908788681030273438,1900640.3962443401105701923370361328125,1888.0000000000000000000000000000000,0.0000000000000000000000000000000,448085.933115197,4636940.74784283
2005-05-25,07:00:00.000,SOUND,2005-05-25,07:00:00.000,,,824885.0000000000000000000000000000000,ABN Amro Plaza,,0.0000000000000000000000000000000,ACTIVE,,,2005-05-25,07:00:00.000,DT00211,,,2005-05-25,07:00:00.000,SKYSCRAPERS.COM,DT00211,540.0000000000000000000000000000000,AERIALS,,"540",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,824885.0000000000000000000000000000000,W,2005-05-25,07:00:00.000,,DT00211,66487.8600000000005820766091346740723,1148.2137557900000501831527799367905,MADISON,ST,29.0000000000000000000000000000000,,540.0000000000000000000000000000000,,,1172601.6431121199857443571090698242188,1900566.7385121199768036603927612304688,2003.0000000000000000000000000000000,0.0000000000000000000000000000000,446762.961462873,4636935.98094493
2007-09-27,07:00:00.000,,2007-09-27,07:00:00.000,,,865989.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00255,,,2007-09-27,07:00:00.000,PARCELS,DT00255,501.0000000000000000000000000000000,AERIALS,,"501",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,347387.0000000000000000000000000000000,N,2007-09-27,07:00:00.000,,DT00255,17790.4500000000007275957614183425903,556.5361445810000304845743812620640,MICHIGAN,AVE,0.0000000000000000000000000000000,,501.0000000000000000000000000000000,,,1177505.1431121199857443571090698242188,1903736.6385121198836714029312133789062,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448270.476125079,4637882.52863403
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,352495.0000000000000000000000000000000,LASALLE-WACKER BUILDING,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2007-02-14,08:00:00.000,FIELDWORK,DS01228,221.0000000000000000000000000000000,AERIALS98,,"221",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,352495.0000000000000000000000000000000,N,2005-01-20,08:00:00.000,ASSESS2002,DS01228,18986.3750000000000000000000000000000,575.9060549680000349326292052865028,LA SALLE,ST,41.0000000000000000000000000000000,,225.0000000000000000000000000000000,,,1175224.3886392200365662574768066406250,1902024.1431579000782221555709838867188,1930.0000000000000000000000000000000,0.0000000000000000000000000000000,447566.797112234,4637370.45362532
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,353241.0000000000000000000000000000000,LAKE WELLS SELF PARK,,20300.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,AJF,175.0000000000000000000000000000000,AERIALS98,"01709432014000","175",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,353241.0000000000000000000000000000000,N,,,,,21377.3750000000000000000000000000000,592.5178966280000167898833751678467,WELLS,ST,15.0000000000000000000000000000000,,177.0000000000000000000000000000000,,,1174800.5723156901076436042785644531250,1901609.3376023499295115470886230468750,1990.0000000000000000000000000000000,0.0000000000000000000000000000000,447436.567355654,4637243.82445044
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,355610.0000000000000000000000000000000,MARMON BLDG,KELLER SCH. OF MANAGEMENT,430000.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,SAS,225.0000000000000000000000000000000,AERIALS98,"01709455009000","225",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,355610.0000000000000000000000000000000,W,,,,,18862.2500000000000000000000000000000,575.8405602369999769507558085024357,WASHINGTON,ST,28.0000000000000000000000000000000,,225.0000000000000000000000000000000,,,1174417.8787884199991822242736816406250,1900685.0567381500732153654098510742188,1986.0000000000000000000000000000000,0.0000000000000000000000000000000,447315.580587472,4636964.05155217
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,346918.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,,,,,520.0000000000000000000000000000000,AERIALS98,,"520",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,346918.0000000000000000000000000000000,N,,,,,3813.3750000000000000000000000000000,250.6453778329999977358966134488583,DESPLAINES,ST,0.0000000000000000000000000000000,,520.0000000000000000000000000000000,,,1171688.6516782599501311779022216796875,1903980.1555035801138728857040405273438,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446499.686300738,4637983.27743844
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870845.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1416.0000000000000000000000000000000,AERIALS,,"1416",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,374099.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,940.8250000000000454747350886464119,125.6220742000000001326043275184929,FEDERAL,ST,0.0000000000000000000000000000000,,1416.0000000000000000000000000000000,D,,1175867.5431121198926120996475219726562,1893646.5385121200233697891235351562500,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447723.924568597,4634816.41813039
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870732.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1352.0000000000000000000000000000000,AERIALS,,"1352",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,372989.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,586.1200000000000045474735088646412,104.7754320890000059307567426003516,STATE,ST,0.0000000000000000000000000000000,,1352.0000000000000000000000000000000,,,1176464.0431121198926120996475219726562,1893928.5385121200233697891235351562500,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447906.816039922,4634899.47685805
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,363608.0000000000000000000000000000000,AMERITECH BLDG,,248100.0000000000000000000000000000000,ACTIVE,,,2002-11-01,08:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,HAG,520.0000000000000000000000000000000,AERIALS98,"01716244035000","520",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,363608.0000000000000000000000000000000,S,,,,,22488.3750000000000000000000000000000,853.8025537510000049223890528082848,FEDERAL,ST,10.0000000000000000000000000000000,,550.0000000000000000000000000000000,,,1175826.5739688100293278694152832031250,1897842.7635282699484378099441528320312,1919.0000000000000000000000000000000,0.0000000000000000000000000000000,447730.320635439,4636088.04512906
2002-12-20,08:00:00.000,,2002-12-20,08:00:00.000,,,814730.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2007-10-10,07:00:00.000,SANBORN_MAP,DS06183,208.0000000000000000000000000000000,AERIALS98,,"208",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,358735.0000000000000000000000000000000,S,,,,,4208.2500000000000000000000000000000,281.0277923410000084913917817175388,STATE,ST,4.0000000000000000000000000000000,,212.0000000000000000000000000000000,,,1176310.7246097500901669263839721679688,1899361.4764912300743162631988525390625,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447885.943875877,4636554.54394508
2002-12-20,08:00:00.000,,2002-12-20,08:00:00.000,,,814712.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2007-09-07,07:00:00.000,FIELDWORK,DS06182,200.0000000000000000000000000000000,AERIALS98,,"200",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,258603.0000000000000000000000000000000,S,,,,,17887.0000000000000000000000000000000,547.9009682820000080027966760098934,MICHIGAN,AVE,21.0000000000000000000000000000000,,200.0000000000000000000000000000000,,,1177170.7979589500464498996734619140625,1899412.6740220899228006601333618164062,1958.0000000000000000000000000000000,0.0000000000000000000000000000000,448148.362279807,4636564.55068798
2006-11-13,08:00:00.000,SOUND,2006-11-13,08:00:00.000,,,836563.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2006-11-13,08:00:00.000,DT00211,,,2006-11-13,08:00:00.000,PARCELS,DT00211,743.0000000000000000000000000000000,AERIALS,,"743",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,836563.0000000000000000000000000000000,W,2006-11-13,08:00:00.000,,DT00211,1684.5850000000000363797880709171295,183.1535883139999896229710429906845,14TH,PL,0.0000000000000000000000000000000,,743.0000000000000000000000000000000,,,1171656.4431121200323104858398437500000,1893137.4385121199302375316619873046875,2005.0000000000000000000000000000000,0.0000000000000000000000000000000,446438.855694369,4634681.29373125
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,349409.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,INTER-BUILDING INFRASTRUCTURE,,,,,,,,,,0.0000000000000000000000000000000,AERIALS98,,"0",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,349409.0000000000000000000000000000000,,,,,,90.2500000000000000000000000000000,46.0637618319000026190224161837250,,,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,,,1175919.8641845099627971649169921875000,1903456.4332813699729740619659423828125,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447786.219768485,4637804.3634948
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,352960.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,RAILROAD CONTROL HOUSE,,,,,,2002-12-20,08:00:00.000,FIELDWORK,SAS,208.0000000000000000000000000000000,AERIALS98,,"208",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,352960.0000000000000000000000000000000,N,,,,,1380.0000000000000000000000000000000,192.6146151799999870490864850580692,MILWAUKEE,AVE,3.0000000000000000000000000000000,,208.0000000000000000000000000000000,,,1172908.6072974898852407932281494140625,1901785.0135282699484378099441528320312,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446861.19661506,4637309.92832208
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,366267.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,,,,,728.0000000000000000000000000000000,AERIALS98,,"728",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,366267.0000000000000000000000000000000,S,,,,,12646.0000000000000000000000000000000,502.3060404390000144303485285490751,CLINTON,ST,0.0000000000000000000000000000000,,728.0000000000000000000000000000000,,,1172737.9668689901009202003479003906250,1896937.8592073000036180019378662109375,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446786.572163758,4635830.1555762
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,361832.0000000000000000000000000000000,CTA STATION,,0.0000000000000000000000000000000,ACTIVE,,CTA,,,,,,2007-02-02,08:00:00.000,FIELDWORK,DT00211,26.0000000000000000000000000000000,AERIALS98,,"26",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,361832.0000000000000000000000000000000,W,,,,,13477.3899999999994179233908653259277,956.3918945640000401908764615654945,VAN BUREN,ST,0.0000000000000000000000000000000,,26.0000000000000000000000000000000,,,1176271.1143156399484723806381225585938,1898557.7758739700075238943099975585938,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447842.868486131,4636302.42606726
2007-12-10,08:00:00.000,,2007-12-10,08:00:00.000,,,870682.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2007-12-10,08:00:00.000,PARCELS,DS06183,1315.0000000000000000000000000000000,AERIALS,,"1315",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,870679.0000000000000000000000000000000,S,2007-12-10,08:00:00.000,,DS06183,519.5349999999999681676854379475117,91.7187566839999988133058650419116,PLYMOUTH,CT,0.0000000000000000000000000000000,,1315.0000000000000000000000000000000,C,,1176416.3431121099274605512619018554688,1894425.6385121198836714029312133789062,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447894.767718649,4635051.11320074
1998-04-01,08:00:00.000,SOUND,1998-04-01,08:00:00.000,,,350825.0000000000000000000000000000000,PARKING,,50400.0000000000000000000000000000000,ACTIVE,,,2001-07-01,07:00:00.000,,,,2002-12-20,08:00:00.000,FIELDWORK,KSR,7.0000000000000000000000000000000,AERIALS98,"01709410009000","7",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,350825.0000000000000000000000000000000,W,,,,,13100.7500000000000000000000000000000,468.2103233490000206984404940158129,KINZIE,ST,4.0000000000000000000000000000000,,9.0000000000000000000000000000000,,,1176132.2027128599584102630615234375000,1902938.7480961598921567201614379882812,1931.0000000000000000000000000000000,0.0000000000000000000000000000000,447848.483661134,4637644.17944692
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,363814.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2007-02-14,08:00:00.000,FIELDWORK,DS01228,517.0000000000000000000000000000000,AERIALS98,,"517",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,363814.0000000000000000000000000000000,S,,,,,24554.8750000000000000000000000000000,956.0420965160000150717678479850292,JEFFERSON,ST,10.0000000000000000000000000000000,,517.0000000000000000000000000000000,,,1172609.3059197599068284034729003906250,1897817.5906887699384242296218872070312,1949.0000000000000000000000000000000,0.0000000000000000000000000000000,446751.370505408,4636106.52840197
2008-07-01,07:00:00.000,,2008-07-01,07:00:00.000,,,884888.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-01,07:00:00.000,,DS06183,424.0000000000000000000000000000000,AERIALS,,"424",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,349869.0000000000000000000000000000000,E,2008-07-01,07:00:00.000,,DS06183,1017.1536557800000082352198660373688,140.7990568529999961810972308740020,NORTH WATER,ST,0.0000000000000000000000000000000,,424.0000000000000000000000000000000,A,,1179413.7177214699331670999526977539062,1903203.6799183599650859832763671875000,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448849.340668872,4637711.17306225
2008-07-01,07:00:00.000,,2008-07-01,07:00:00.000,,,884900.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-01,07:00:00.000,,DS06183,408.0000000000000000000000000000000,AERIALS,,"408",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,349899.0000000000000000000000000000000,E,2008-07-01,07:00:00.000,,DS06183,929.3273458859999891501502133905888,136.5874419460000126491650007665157,NORTH WATER,ST,0.0000000000000000000000000000000,,408.0000000000000000000000000000000,E,,1179333.6071746000088751316070556640625,1903313.8779652300290763378143310546875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448825.636272835,4637745.22188947
2005-05-25,07:00:00.000,SOUND,2005-05-25,07:00:00.000,,,824983.0000000000000000000000000000000,THE LOFTS AT MUSEUM PARK I,,0.0000000000000000000000000000000,ACTIVE,,,2005-05-25,07:00:00.000,DT00211,,,2008-09-04,07:00:00.000,,DS06183,125.0000000000000000000000000000000,AERIALS,,"125",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,824983.0000000000000000000000000000000,E,2005-05-25,07:00:00.000,,DT00211,24522.5449999999982537701725959777832,638.3405877300000383911537937819958,13TH,ST,15.0000000000000000000000000000000,,125.0000000000000000000000000000000,,,1177720.6431121199857443571090698242188,1894394.4385121199302375316619873046875,2004.0000000000000000000000000000000,0.0000000000000000000000000000000,448292.343593448,4635035.55507906
2008-03-04,08:00:00.000,NEEDS MINOR REPAIR,2008-03-04,08:00:00.000,,,879834.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2005-02-27,08:00:00.000,DS06183,,,2008-03-04,08:00:00.000,,DS06183,662.0000000000000000000000000000000,AERIALS,"01709103011000","662",6.0000000000000000000000000000000,0.0000000000000000000000000000000,,347905.0000000000000000000000000000000,W,2008-03-04,08:00:00.000,,DS06183,1302.3882690400000683439429849386215,182.7451164960000085102365119382739,GRAND,AVE,4.0000000000000000000000000000000,,662.0000000000000000000000000000000,,,1171574.8899870999157428741455078125000,1903774.4037464798893779516220092773438,1892.0000000000000000000000000000000,0.0000000000000000000000000000000,446464.069139554,4637921.97712547
2008-07-30,07:00:00.000,,2008-07-30,07:00:00.000,,,885566.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-30,07:00:00.000,,DS06183,1210.0000000000000000000000000000000,AERIALS,,"1210",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,885559.0000000000000000000000000000000,S,2008-07-30,07:00:00.000,,DS06183,490.0197737880000090626708697527647,95.0613464216000068063294747844338,FEDERAL,ST,0.0000000000000000000000000000000,,1210.0000000000000000000000000000000,B,,1175836.0274871001020073890686035156250,1894818.3310902300290763378143310546875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447719.417555685,4635173.66467374
2008-03-21,07:00:00.000,,2008-03-21,07:00:00.000,,,881832.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-03-21,07:00:00.000,,DS06183,1235.0000000000000000000000000000000,AERIALS,,"1235",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,371737.0000000000000000000000000000000,S,2008-03-21,07:00:00.000,,DS06183,1633.6926937900000211811857298016548,176.5567569490000039422739064320922,WABASH,AVE,0.0000000000000000000000000000000,,1235.0000000000000000000000000000000,,,1177046.5579558499157428741455078125000,1894728.4994495999999344348907470703125,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448088.251246855,4635140.43892572
2008-07-01,07:00:00.000,,2008-07-01,07:00:00.000,,,884876.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-01,07:00:00.000,,DS06183,442.0000000000000000000000000000000,AERIALS,,"442",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,350153.0000000000000000000000000000000,E,2008-07-01,07:00:00.000,,DS06183,749.2921237179999707223032601177692,121.4370077290000011771553545258939,NORTH WATER,ST,0.0000000000000000000000000000000,,442.0000000000000000000000000000000,,,1179595.9614714700728654861450195312500,1903224.1084339800290763378143310546875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,448905.153309931,4637716.64056796
2008-01-09,08:00:00.000,SOUND,2008-01-09,08:00:00.000,,,874129.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2008-01-09,08:00:00.000,DT00255,,,2008-01-09,08:00:00.000,,DT00255,0.0000000000000000000000000000000,AERIALS,,,0.0000000000000000000000000000000,0.0000000000000000000000000000000,MONUMENT,874129.0000000000000000000000000000000,,2008-01-09,08:00:00.000,,DT00255,314.7886841580000236717751249670982,72.7658553076000060855221818201244,,,0.0000000000000000000000000000000,,0.0000000000000000000000000000000,,N,1177680.7915495999623090028762817382812,1897960.9330433499999344348907470703125,2007.0000000000000000000000000000000,0.0000000000000000000000000000000,448296.819430106,4636122.14446107
2008-01-28,08:00:00.000,NEEDS MINOR REPAIR,2008-01-28,08:00:00.000,,,876332.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,2005-02-27,08:00:00.000,DT00255,,,2008-01-28,08:00:00.000,,DT00255,664.0000000000000000000000000000000,AERIALS,"01709106007000","664",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,876330.0000000000000000000000000000000,W,2008-01-28,08:00:00.000,,DT00255,2897.6979304500000580446794629096985,231.6833480169999859299423405900598,HUBBARD,ST,3.0000000000000000000000000000000,,664.0000000000000000000000000000000,,,1171543.6165495999157428741455078125000,1903377.6369496099650859832763671875000,1863.0000000000000000000000000000000,0.0000000000000000000000000000000,446452.622821366,4637801.424352
2008-07-30,07:00:00.000,,2008-07-30,07:00:00.000,,,885551.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-30,07:00:00.000,,DS06183,1208.0000000000000000000000000000000,AERIALS,,"1208",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,885547.0000000000000000000000000000000,S,2008-07-30,07:00:00.000,,DS06183,441.8109825899999805187690071761608,90.5950534492999963731563184410334,FEDERAL,ST,0.0000000000000000000000000000000,,1208.0000000000000000000000000000000,E,,1175891.1614714700262993574142456054688,1894908.1947620999999344348907470703125,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447737.268640251,4635200.8804814
2008-07-31,07:00:00.000,,2008-07-31,07:00:00.000,,,885637.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-31,07:00:00.000,,DS06183,1310.0000000000000000000000000000000,AERIALS,,"1310",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,372560.0000000000000000000000000000000,S,2008-07-31,07:00:00.000,,DS06183,661.2153910060000043813488446176052,106.4817018570000044519474613480270,FEDERAL,ST,0.0000000000000000000000000000000,,1310.0000000000000000000000000000000,D,,1175921.5388152198866009712219238281250,1894319.0959339800756424665451049804688,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447743.483582466,4635021.04183525
2008-03-06,08:00:00.000,,2008-03-06,08:00:00.000,,,880254.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DT00255,,,2008-03-06,08:00:00.000,,DT00255,489.0000000000000000000000000000000,AERIALS,,"489",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,880250.0000000000000000000000000000000,N,2008-03-06,08:00:00.000,,DT00255,1061.7416695399999753135489299893379,156.1556021039999961885769153013825,CANAL,ST,0.0000000000000000000000000000000,,489.0000000000000000000000000000000,,,1172627.5981902300845831632614135742188,1903623.8779652300290763378143310546875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,446784.286237251,4637871.39586477
1998-04-01,08:00:00.000,,1998-04-01,08:00:00.000,,,814261.0000000000000000000000000000000,PARK MILLENNIUM,,0.0000000000000000000000000000000,ACTIVE,,,,,,,,2008-08-04,07:00:00.000,,DS06183,222.0000000000000000000000000000000,AERIALS98,,"222",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,814261.0000000000000000000000000000000,N,,,,,26314.4099999999998544808477163314819,824.3831544749999693522113375365734,COLUMBUS,DR,57.0000000000000000000000000000000,,222.0000000000000000000000000000000,,,1178072.9884986400138586759567260742188,1902058.6184665400069206953048706054688,2002.0000000000000000000000000000000,0.0000000000000000000000000000000,448430.517705531,4637366.71306339
2008-07-30,07:00:00.000,,2008-07-30,07:00:00.000,,,885580.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-30,07:00:00.000,,DS06183,1220.0000000000000000000000000000000,AERIALS,,"1220",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,371894.0000000000000000000000000000000,S,2008-07-30,07:00:00.000,,DS06183,613.6559028630000511839170940220356,101.5350422180000009575451258569956,FEDERAL,ST,0.0000000000000000000000000000000,,1220.0000000000000000000000000000000,F,,1175896.3931120999623090028762817382812,1894671.0990589798893779516220092773438,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447737.487066296,4635128.4146904
2008-07-30,07:00:00.000,,2008-07-30,07:00:00.000,,,885599.0000000000000000000000000000000,,,0.0000000000000000000000000000000,ACTIVE,,,,,DS06183,,,2008-07-30,07:00:00.000,,DS06183,1242.0000000000000000000000000000000,AERIALS,,"1242",0.0000000000000000000000000000000,0.0000000000000000000000000000000,,885597.0000000000000000000000000000000,S,2008-07-30,07:00:00.000,,DS06183,459.1595069119999834583722986280918,91.9310872483000025567889679223299,FEDERAL,ST,0.0000000000000000000000000000000,,1242.0000000000000000000000000000000,B,,1175901.6431120999623090028762817382812,1894540.6865589800290763378143310546875,0.0000000000000000000000000000000,0.0000000000000000000000000000000,447738.538488141,4635088.35693384
