VEHICLE,TIME,LINK,DIR,LANE,OFFSET,SPEED,ACCEL,VEH_TYPE,DRIVER,PASSENGERS,X_COORD,Y_COORD
77671,3:58,1446,1,3,135.0,0.0,0.0,1,7767101,0,447802.16490122036,4633706.411935345
155048,3:58,1094,1,3,112.5,0.0,0.0,1,15504801,0,447216.6510798605,4635110.657510902
204558,3:58,1194,0,1,37.5,22.5,0.0,1,20455801,0,447185.2837106574,4637564.711407207
238655,3:58,1603,1,1,97.5,0.0,0.0,1,23865501,0,446779.6744414911,4637929.700953338
15307,3:58,1644,0,1,252.1,15.0,0.0,1,1530701,0,447695.0933062184,4641794.259204646
69938,3:58,2270,0,2,7.5,0.0,0.0,1,6993801,0,447457.2366553938,4636033.9855862195
98553,3:58,1650,0,1,97.5,0.0,0.0,1,9855301,0,448130.83126030257,4638889.824239743
129734,3:58,937,1,1,120.0,7.5,7.5,1,12973401,0,447196.88422495296,4637072.5198275475
189582,3:58,722,1,1,37.5,22.5,7.5,1,18958201,0,447398.9858300249,4637752.748432315
249197,3:58,139,1,4,120.0,15.0,7.5,1,24919701,0,447718.32362409,4634749.416798297
262898,3:58,802,1,1,75.0,15.0,-7.5,1,26289801,0,447501.3830402211,4639559.864503545
274022,3:58,1202,1,1,225.0,22.5,0.0,1,27402201,0,447813.9589074856,4641539.8268795535
269122,3:58:30,273,0,3,135.0,0.0,0.0,1,26912201,0,447955.13796564966,4634110.605329311
184919,3:58:30,813,0,2,127.5,0.0,0.0,1,18491901,0,447623.3512552404,4638337.510135001
273072,3:58:30,1110,1,3,135.0,0.0,0.0,1,27307201,0,447111.73979869875,4639729.044246338
191190,3:58:30,1696,0,2,37.5,0.0,0.0,1,19119001,0,446958.50643120124,4635790.878478979
66422,3:58:30,1615,0,2,112.5,0.0,0.0,1,6642201,0,446600.0547021368,4636571.52776457
100949,3:58:30,1900,1,2,22.5,0.0,0.0,1,10094901,0,448371.9215806589,4637643.331676127
190911,3:58:30,1696,0,2,30.0,0.0,0.0,1,19091101,0,446953.485470994,4635838.561697989
29287,3:58:30,1900,1,2,15.0,0.0,0.0,1,2928701,0,448370.6183274611,4637463.628017267
282471,3:58:30,2171,0,2,120.0,0.0,0.0,1,28247101,0,447314.5171039252,4637419.222393588
192593,3:58:30,1399,0,2,75.0,0.0,-7.5,1,19259301,0,448060.3525036918,4637140.887724297
37541,3:58:30,1210,0,1,150.0,22.5,7.5,1,3754101,0,448120.84804552095,4638207.544348973
44010,3:58:30,2586,1,1,7.5,15.0,0.0,1,4401001,0,446480.8371516539,4636546.928891683
123614,3:58:30,284,0,2,165.0,7.5,-7.5,1,12361401,0,448158.42957489245,4636163.088979486
53913,3:58:30,942,1,1,180.0,0.0,0.0,1,5391301,0,448374.833801651,4636734.478704246
140621,3:58:30,1696,0,3,22.5,0.0,0.0,1,14062101,0,446948.46458568977,4635886.244924721
141911,3:58:30,1696,0,3,30.0,0.0,0.0,1,14191101,0,446953.485470994,4635838.561697989
188662,3:58:30,1696,0,2,15.0,0.0,0.0,1,18866201,0,446943.44377528934,4635933.928159169
226965,3:58:30,2060,1,1,60.0,0.0,0.0,1,22696501,0,448499.84041412926,4638834.398953835
26140,3:58:30,1281,0,2,45.0,7.5,0.0,1,2614001,0,446674.381366307,4637230.232684293
280841,3:58:30,2475,1,1,15.0,15.0,7.5,1,28084101,0,447282.6178104613,4637841.256002424
215234,3:58:30,1935,1,1,7.5,0.0,0.0,1,21523401,0,448477.7624957465,4637140.738471242
163075,3:58:30,813,0,2,135.0,0.0,0.0,1,16307501,0,447629.07418194064,4638385.391944832
240566,3:58:30,659,1,1,97.5,7.5,-7.5,1,24056601,0,447951.4938794268,4637662.132679605
51501,3:58:30,761,1,2,7.5,0.0,0.0,1,5150101,0,447177.6962681471,4636436.175114521
112625,3:58:30,942,1,1,172.5,0.0,0.0,1,11262501,0,448380.40613390744,4636734.551518782
142837,3:58:30,1194,0,1,157.5,0.0,0.0,1,14283701,0,447097.21655565454,4637696.573945349
29322,3:58:30,284,0,2,150.0,15.0,-7.5,1,2932201,0,448169.5875997583,4636164.968519348
70177,3:58:30,1281,0,1,45.0,0.0,-30.0,1,7017701,0,446674.381366307,4637230.232684293
120807,3:58:30,284,0,2,172.5,0.0,0.0,1,12080701,0,448152.85056015005,4636162.149216094
169525,3:58:30,1696,0,2,22.5,0.0,0.0,1,16952501,0,446948.46458568977,4635886.244924721
181597,3:58:30,984,0,1,52.5,7.5,7.5,1,18159701,0,446858.0281333052,4638607.901431903
190200,3:58:30,835,1,1,52.5,0.0,0.0,1,19020001,0,447423.9678409985,4637591.660222622
194813,3:58:30,2289,0,2,7.5,0.0,0.0,1,19481301,0,447419.00373114663,4635775.21121488
211569,3:58:30,1696,0,3,37.5,0.0,0.0,1,21156901,0,446958.50643120124,4635790.878478979
72816,3:58:30,157,1,3,210.0,0.0,0.0,1,7281601,0,446479.6949840258,4636710.15327535
79139,3:58:30,942,1,1,150.0,0.0,0.0,1,7913901,0,448397.1231295668,4636734.769988551
100204,3:58:30,284,0,2,97.5,22.5,7.5,1,10020401,0,448208.6406382574,4636171.547046144
156640,3:58:30,748,0,2,67.5,0.0,0.0,1,15664001,0,448131.0352319746,4636927.6677868785
229610,3:58:30,2060,1,1,52.5,0.0,0.0,1,22961001,0,448499.5296987621,4638657.542778969
42343,3:58:30,942,1,1,195.0,0.0,0.0,1,4234301,0,448363.6891365832,4636734.333088248
57614,3:58:30,284,0,1,172.5,0.0,-7.5,1,5761401,0,448152.85056015005,4636162.149216094
147825,3:58:30,942,1,1,202.5,0.0,0.0,1,14782501,0,448358.1168037718,4636734.260286789
201275,3:58:30,813,0,2,120.0,7.5,7.5,1,20127501,0,447617.6282591949,4638289.6283326605
170421,3:58:30,1696,0,3,15.0,0.0,0.0,1,17042101,0,446943.44377528934,4635933.928159169
211162,3:58:30,835,1,2,60.0,0.0,0.0,1,21116201,0,447429.5388412496,4637591.639745397
228794,3:58:30,536,1,2,22.5,15.0,7.5,1,22879401,0,447977.14434905,4637402.210852918
239993,3:58:30,1427,0,3,67.5,0.0,0.0,1,23999301,0,447265.76362252206,4638284.987319541
71357,3:58:30,157,1,3,202.5,0.0,0.0,1,7135701,0,446485.26716069784,4636710.195726035
96285,3:58:30,942,1,1,187.5,0.0,0.0,1,9628501,0,448369.2614692096,4636734.405894068
134634,3:58:30,1378,0,2,7.5,0.0,0.0,1,13463401,0,447140.6789073046,4636861.002300539
179723,3:58:30,984,0,2,45.0,7.5,7.5,1,17972301,0,446857.3510787487,4638428.098316464
10347,3:58:30,1302,0,1,15.0,0.0,0.0,1,1034701,0,446872.1645823228,4636028.891757043
30602,3:58:30,284,0,2,120.0,15.0,-7.5,1,3060201,0,448191.90363100206,4636168.727651367
88764,3:58:30,157,1,3,195.0,0.0,0.0,1,8876401,0,446490.8393372298,4636710.238181081
107379,3:58:30,1378,0,1,15.0,0.0,0.0,1,10737901,0,447135.106573717,4636860.9205992585
111267,3:58:30,152,1,1,120.0,15.0,-7.5,1,11126701,0,448025.6184015369,4636727.894263046
145246,3:58:30,152,1,1,67.5,22.5,0.0,1,14524601,0,448064.6349426538,4636729.798050097
163670,3:58:30,813,0,1,127.5,0.0,0.0,1,16367001,0,447623.3512552404,4638337.510135001
168710,3:58:30,835,1,2,45.0,0.0,0.0,1,16871001,0,447418.39684070495,4637591.680704208
186542,3:58:30,718,1,1,52.5,0.0,0.0,1,18654201,0,447395.1694161723,4638394.631347352
246006,3:58:30,1372,1,2,67.5,0.0,0.0,1,24600601,0,447512.168348684,4637959.659862854
38714,3:58:30,761,1,2,15.0,0.0,0.0,1,3871401,0,447172.12414000084,4636436.165899099
77662,3:58:30,153,0,1,60.0,0.0,-22.5,1,7766201,0,448159.3813911885,4636733.3299207855
133894,3:58:30,1378,0,1,7.5,0.0,0.0,1,13389401,0,447140.6789073046,4636861.002300539
195848,3:58:30,1990,1,3,96.5,0.0,0.0,1,19584801,0,447878.99207896163,4634653.33434448
129715,3:58:30,1426,1,4,67.5,0.0,0.0,1,12971501,0,447299.9679446984,4635566.19411043
145102,3:58:30,153,0,1,15.0,15.0,-7.5,1,14510201,0,448125.94462286856,4636732.517021653
161187,3:58:30,1192,1,2,7.5,0.0,0.0,1,16118701,0,447908.2381214011,4637416.9728798475
174959,3:58:30,1937,0,2,74.6,0.0,0.0,1,17495901,0,448368.11945794924,4637140.8771095
198208,3:58:30,984,0,2,52.5,7.5,7.5,1,19820801,0,446858.0281333052,4638607.901431903
223069,3:58:30,813,0,1,135.0,0.0,0.0,1,22306901,0,447629.07418194064,4638385.391944832
255172,3:58:30,553,1,1,45.0,0.0,0.0,1,25517201,0,448225.4658255037,4637397.472344146
265461,3:58:30,807,0,2,82.5,0.0,0.0,1,26546101,0,447521.52860256645,4635870.238527459
43170,3:58:30,2071,1,2,7.5,0.0,0.0,1,4317001,0,448203.28393853625,4636024.928572323
80431,3:58:30,942,1,1,157.5,0.0,0.0,1,8043101,0,448391.5507978653,4636734.697160936
85200,3:58:30,1096,0,4,67.5,0.0,0.0,1,8520001,0,447147.8595255482,4638269.373925299
136246,3:58:30,1601,1,3,67.5,0.0,0.0,1,13624601,0,446792.51269133843,4637670.794108166
18151,3:58:30,997,1,2,7.5,0.0,0.0,1,1815101,0,446800.7137958885,4636930.111772794
47344,3:58:30,1428,1,3,60.0,0.0,0.0,1,4734401,0,447299.6536087235,4635915.193281221
66304,3:58:30,157,1,2,210.0,0.0,0.0,1,6630401,0,446479.6949840258,4636710.15327535
100241,3:58:30,1004,1,3,82.5,0.0,0.0,1,10024101,0,447849.2871594922,4636167.214398517
113092,3:58:30,152,1,1,97.5,22.5,0.0,1,11309201,0,448042.3397792831,4636728.71014563
192530,3:58:30,1441,1,2,7.5,0.0,0.0,1,19253001,0,447664.7812369707,4636193.817771275
274558,3:58:30,1961,0,2,7.5,0.0,0.0,1,27455801,0,447081.2632878893,4636575.604057761
280303,3:58:30,492,0,3,97.5,30.0,0.0,1,28030301,0,447587.47043546505,4637846.311948249
21162,3:58:30,2213,1,3,345.0,0.0,0.0,1,2116201,0,447171.6231560154,4636032.482986922
12145,3:58:30,2247,0,1,15.0,0.0,0.0,1,1214501,0,447762.0715082309,4638117.103056635
34817,3:58:30,1210,0,1,210.0,22.5,0.0,1,3481701,0,448166.4719663619,4638420.142385372
54065,3:58:30,153,0,1,52.5,22.5,0.0,1,5406501,0,448153.80859717674,4636733.1944267
66508,3:58:30,457,1,2,67.5,30.0,7.5,1,6650801,0,446983.55672687787,4636029.686061425
73829,3:58:30,157,1,2,202.5,0.0,0.0,1,7382901,0,446485.26716069784,4636710.195726035
93612,3:58:30,157,1,3,187.5,0.0,0.0,1,9361201,0,446496.4115136227,4636710.280640487
116823,3:58:30,942,1,1,165.0,0.0,0.0,1,11682301,0,448385.9784659789,4636734.624337681
169920,3:58:30,835,1,2,52.5,0.0,0.0,1,16992001,0,447423.9678409985,4637591.660222622
210612,3:58:30,147,1,2,60.0,0.0,0.0,1,21061201,0,447633.95663125254,4638736.006012374
217224,3:58:30,1937,0,2,60.0,7.5,-15.0,1,21722401,0,448378.9651508351,4637140.858336362
172400,3:58:30,835,1,1,45.0,0.0,0.0,1,17240001,0,447418.39684070495,4637591.680704208
28837,3:58:30,2083,0,3,135.0,0.0,-7.5,1,2883701,0,447953.14908853837,4636166.246533714
160905,3:58:30,1370,1,3,60.0,0.0,0.0,1,16090501,0,447509.1189447046,4637874.2445282
184649,3:58:30,721,1,1,67.5,0.0,0.0,1,18464901,0,447388.74928256194,4638395.104007944
229242,3:58:30,1974,1,1,112.5,7.5,7.5,1,22924201,0,448446.54521158006,4637401.722885019
241961,3:58:30,1192,1,1,7.5,0.0,0.0,1,24196101,0,447908.2381214011,4637416.9728798475
253453,3:58:30,1975,1,1,135.0,7.5,7.5,1,25345301,0,447181.5422705574,4637540.396219419
35061,3:58:30,1210,0,1,180.0,22.5,7.5,1,3506101,0,448143.6603283492,4638313.8433248345
93703,3:58:30,61,0,3,127.5,0.0,0.0,1,9370301,0,447687.43606905936,4636580.352534963
121366,3:58:30,1010,0,2,30.0,0.0,0.0,1,12136601,0,447558.17588692,4636165.830636695
149882,3:58:30,1289,0,3,30.0,0.0,0.0,1,14988201,0,446828.64445474016,4635211.158508968
211621,3:58:30,747,0,2,37.5,22.5,7.5,1,21162101,0,447919.10489338863,4636568.496704847
280871,3:58:30,492,0,3,15.0,15.0,7.5,1,28087101,0,447526.18209278624,4637845.23871978
66295,3:58:30,157,1,2,195.0,0.0,0.0,1,6629501,0,446490.8393372298,4636710.238181081
77671,3:58:30,1446,1,3,135.0,0.0,0.0,1,7767101,0,447802.16490122036,4633706.411935345
155048,3:58:30,1378,0,2,15.0,0.0,0.0,1,15504801,0,447135.106573717,4636860.9205992585
204558,3:58:30,835,1,1,60.0,0.0,0.0,1,20455801,0,447429.5388412496,4637591.639745397
238655,3:58:30,1602,1,1,60.0,0.0,0.0,1,23865501,0,446785.4632407664,4637144.25086592
15307,3:58:30,2268,0,1,67.5,0.0,0.0,1,1530701,0,447454.548125565,4636033.913100094
69938,3:58:30,457,1,1,97.5,30.0,0.0,1,6993801,0,447005.84754439606,4636029.860134855
98553,3:58:30,1010,0,1,30.0,7.5,7.5,1,9855301,0,447558.17588692,4636165.830636695
129734,3:58:30,1098,1,4,67.5,0.0,0.0,1,12973401,0,447182.52248904674,4635718.097487839
189582,3:58:30,223,1,3,112.5,0.0,0.0,1,18958201,0,447422.9845713126,4637142.909119234
249197,3:58:30,1143,1,2,7.5,0.0,0.0,1,24919701,0,447895.708944593,4637587.506939119
262898,3:58:30,430,1,1,105.0,0.0,0.0,1,26289801,0,447441.4119701162,4637754.726208731
9360,3:58:30,2141,1,3,82.5,0.0,0.0,1,936001,0,446550.1084056756,4637376.323577305
24454,3:58:30,1602,1,2,60.0,0.0,0.0,1,2445401,0,446785.4632407664,4637144.25086592
25103,3:58:30,929,0,1,97.5,0.0,0.0,1,2510301,0,446736.50455736835,4636290.696583182
58707,3:58:30,2073,0,3,45.0,22.5,7.5,1,5870701,0,448194.52873080753,4637131.9944505375
83980,3:58:30,998,1,4,67.5,0.0,0.0,1,8398001,0,446785.5596530101,4638060.123809852
101529,3:58:30,1288,1,2,97.5,0.0,0.0,1,10152901,0,446706.90061124973,4634926.012606303
130015,3:58:30,1098,1,4,60.0,0.0,0.0,1,13001501,0,447180.5465181488,4635868.548130489
142202,3:58:30,783,0,1,45.0,0.0,0.0,1,14220201,0,447206.88948366366,4637004.350456378
169066,3:58:30,790,1,3,112.5,0.0,0.0,1,16906601,0,447823.9646340004,4637000.989969862
177816,3:58:30,155,0,1,15.0,0.0,0.0,1,17781601,0,447005.6940093527,4636575.000865751
205316,3:58:30,1937,0,3,15.0,30.0,0.0,1,20531601,0,448412.39365497156,4637140.80057788
218075,3:58:30,1937,0,2,67.5,0.0,0.0,1,21807501,0,448373.3937332829,4637140.867978035
95369,3:58:30,2255,1,4,52.5,0.0,0.0,1,9536901,0,447963.00603672233,4635251.297095647
187617,3:58:30,341,1,1,112.5,0.0,0.0,1,18761701,0,447615.3835731066,4636932.392227026
197054,3:58:30,1592,1,4,135.0,0.0,0.0,1,19705401,0,446747.6963960663,4639326.427837431
227602,3:58:30,1916,0,1,60.0,15.0,0.0,1,22760201,0,448186.87431957386,4637400.516356079
271585,3:58:30,1205,0,4,176.4,30.0,7.5,1,27158501,0,447694.5099876852,4633966.345889602
115402,3:58:30,139,1,4,127.5,7.5,-7.5,1,11540201,0,447715.015717785,4634582.219130376
3236,3:58:30,1508,0,1,142.5,7.5,-7.5,1,323601,0,446751.05399222416,4635913.549359864
38011,3:58:30,769,0,2,112.5,0.0,-30.0,1,3801101,0,447746.1927888706,4636440.441499501
45047,3:58:30,593,1,3,82.5,7.5,0.0,1,4504701,0,446863.86939413514,4636432.421583006
50509,3:58:30,763,1,3,82.5,7.5,0.0,1,5050901,0,447292.57526941714,4636437.256991409
86216,3:58:30,774,0,1,120.0,22.5,7.5,1,8621601,0,447501.8846203754,4636720.559648802
114208,3:58:30,415,1,1,105.0,15.0,0.0,1,11420801,0,447695.69326712587,4636651.108094602
156115,3:58:30,345,1,1,105.0,15.0,0.0,1,15611501,0,447985.53013521177,4636038.356357548
168662,3:58:30,341,1,1,105.0,15.0,0.0,1,16866201,0,447609.8123389075,4636932.450638932
220555,3:58:30,284,1,2,172.5,30.0,0.0,1,22055501,0,448334.4832213694,4636192.74690538
243879,3:58:30,526,0,1,105.0,15.0,0.0,1,24387901,0,447449.7835040472,4637343.057412697
269122,3:59,747,1,2,37.5,22.5,7.5,1,26912201,0,447891.276028396,4637786.778897769
184919,3:59,810,0,2,7.5,15.0,7.5,1,18491901,0,447518.7883607964,4637546.671041926
273072,3:59,1107,0,2,37.5,22.5,7.5,1,27307201,0,447124.7591489101,4637063.154246636
66422,3:59,1619,1,3,37.5,0.0,0.0,1,6642201,0,446513.7637094076,4636570.5512960525
100949,3:59,944,1,1,262.5,0.0,0.0,1,10094901,0,448592.9269378418,4636737.936558797
29287,3:59,944,1,1,255.0,0.0,0.0,1,2928701,0,448598.4990874798,4636737.985217689
282471,3:59,1127,0,2,15.0,0.0,0.0,1,28247101,0,447919.81001234666,4637399.076873374
192593,3:59,1399,0,2,75.0,0.0,0.0,1,19259301,0,448060.3525036918,4637140.887724297
37541,3:59,1210,0,1,210.0,0.0,0.0,1,3754101,0,448166.4719663619,4638420.142385372
123614,3:59,284,0,2,165.0,0.0,0.0,1,12361401,0,448158.42957489245,4636163.088979486
53913,3:59,942,1,1,180.0,0.0,0.0,1,5391301,0,448374.833801651,4636734.478704246
226965,3:59,2060,1,1,60.0,0.0,0.0,1,22696501,0,448499.84041412926,4638834.398953835
26140,3:59,931,0,1,22.5,0.0,0.0,1,2614001,0,446670.8759165553,4636290.004985327
163075,3:59,810,0,2,37.5,22.5,7.5,1,16307501,0,447532.0440743216,4637070.825471648
240566,3:59,659,1,1,105.0,0.0,0.0,1,24056601,0,447945.9126975226,4637660.727588957
51501,3:59,507,1,3,127.5,30.0,0.0,1,5150101,0,447213.1393176262,4634245.824107733
112625,3:59,942,1,1,172.5,0.0,0.0,1,11262501,0,448380.40613390744,4636734.551518782
142837,3:59,835,1,1,37.5,15.0,7.5,1,14283701,0,447412.8258403732,4637591.701190154
29322,3:59,284,0,2,157.5,0.0,0.0,1,2932201,0,448164.0085880952,4636164.028747239
70177,3:59,1283,0,2,37.5,30.0,7.5,1,7017701,0,446675.191121242,4637172.5222990075
120807,3:59,284,0,2,172.5,0.0,0.0,1,12080701,0,448152.85056015005,4636162.149216094
190200,3:59,835,1,1,52.5,0.0,0.0,1,19020001,0,447423.9678409985,4637591.660222622
194813,3:59,1937,0,2,37.5,0.0,0.0,1,19481301,0,448395.6794031557,4637140.829437503
72816,3:59,1619,1,3,30.0,0.0,0.0,1,7281601,0,446508.1912664953,4636570.487793034
79139,3:59,942,1,1,150.0,0.0,0.0,1,7913901,0,448397.1231295668,4636734.769988551
100204,3:59,284,0,2,150.0,0.0,0.0,1,10020401,0,448169.5875997583,4636164.968519348
156640,3:59,55,1,3,75.0,30.0,7.5,1,15664001,0,447826.9365615944,4636863.908355375
229610,3:59,2060,1,1,52.5,0.0,0.0,1,22961001,0,448499.5296987621,4638657.542778969
42343,3:59,942,1,1,195.0,0.0,0.0,1,4234301,0,448363.6891365832,4636734.333088248
57614,3:59,284,0,1,172.5,0.0,0.0,1,5761401,0,448152.85056015005,4636162.149216094
147825,3:59,942,1,1,202.5,0.0,0.0,1,14782501,0,448358.1168037718,4636734.260286789
201275,3:59,813,0,2,135.0,7.5,0.0,1,20127501,0,447629.07418194064,4638385.391944832
211162,3:59,835,1,2,60.0,0.0,0.0,1,21116201,0,447429.5388412496,4637591.639745397
228794,3:59,536,1,2,37.5,0.0,0.0,1,22879401,0,447966.00131807965,4637402.14906228
239993,3:59,2150,0,3,15.0,30.0,0.0,1,23999301,0,447152.9915947814,4638026.428658963
71357,3:59,1619,1,3,15.0,0.0,0.0,1,7135701,0,446497.04638014984,4636570.360800075
96285,3:59,942,1,1,187.5,0.0,0.0,1,9628501,0,448369.2614692096,4636734.405894068
134634,3:59,214,1,3,112.5,0.0,0.0,1,13463401,0,446819.0455665937,4636856.390556612
10347,3:59,1304,0,2,30.0,7.5,-7.5,1,1034701,0,446792.3712145648,4636028.489628936
30602,3:59,284,0,1,165.0,0.0,0.0,1,3060201,0,448158.42957489245,4636163.088979486
88764,3:59,1617,0,2,7.5,0.0,0.0,1,8876401,0,446600.28580358456,4636571.533983044
107379,3:59,214,1,2,120.0,0.0,0.0,1,10737901,0,446824.61787045357,4636856.466546277
111267,3:59,153,0,1,37.5,0.0,0.0,1,11126701,0,448142.6630083042,4636732.923451603
145246,3:59,153,0,1,22.5,0.0,0.0,1,14524601,0,448131.5174182971,4636732.652493943
163670,3:59,813,0,1,142.5,7.5,7.5,1,16367001,0,447634.797039297,4638433.273762157
168710,3:59,835,1,2,45.0,0.0,0.0,1,16871001,0,447418.39684070495,4637591.680704208
186542,3:59,718,1,1,52.5,0.0,0.0,1,18654201,0,447395.1694161723,4638394.631347352
246006,3:59,732,0,3,52.5,0.0,0.0,1,24600601,0,447537.17505715735,4636216.639505064
38714,3:59,507,1,3,135.0,0.0,0.0,1,3871401,0,447215.6964847471,4634107.308623471
77662,3:59,153,0,1,60.0,0.0,0.0,1,7766201,0,448159.3813911885,4636733.3299207855
133894,3:59,214,1,2,112.5,0.0,0.0,1,13389401,0,446819.0455665937,4636856.390556612
195848,3:59,1937,0,3,67.5,0.0,0.0,1,19584801,0,448373.3937332829,4637140.867978035
129715,3:59,214,1,3,97.5,0.0,0.0,1,12971501,0,446807.90095829655,4636856.23859036
145102,3:59,153,0,1,45.0,0.0,0.0,1,14510201,0,448148.2358028827,4636733.058936972
161187,3:59,1192,1,2,7.5,0.0,0.0,1,16118701,0,447908.2381214011,4637416.9728798475
223069,3:59,810,0,1,37.5,22.5,7.5,1,22306901,0,447532.0440743216,4637070.825471648
255172,3:59,553,1,1,45.0,0.0,0.0,1,25517201,0,448225.4658255037,4637397.472344146
43170,3:59,672,1,2,7.5,0.0,0.0,1,4317001,0,447463.13335234404,4636148.253877019
80431,3:59,942,1,1,157.5,0.0,0.0,1,8043101,0,448391.5507978653,4636734.697160936
85200,3:59,214,1,3,105.0,0.0,0.0,1,8520001,0,446813.47326254065,4636856.314571308
136246,3:59,1599,1,3,60.0,0.0,0.0,1,13624601,0,446790.6683129005,4637620.94668317
18151,3:59,877,0,3,60.0,0.0,0.0,1,1815101,0,448087.89765845856,4635253.084317341
47344,3:59,513,1,2,22.5,30.0,7.5,1,4734401,0,447304.07044755365,4636026.173345071
66304,3:59,1619,1,3,22.5,0.0,0.0,1,6630401,0,446502.6188234091,4636570.424294376
100241,3:59,2083,0,2,135.0,0.0,0.0,1,10024101,0,447953.14908853837,4636166.246533714
113092,3:59,153,0,1,30.0,0.0,0.0,1,11309201,0,448137.09021344234,4636732.787970595
192530,3:59,118,1,3,71.4,30.0,7.5,1,19253001,0,447661.64737296524,4638158.666536174
274558,3:59,1961,0,2,7.5,0.0,0.0,1,27455801,0,447081.2632878893,4636575.604057761
280303,3:59,492,0,3,105.0,0.0,0.0,1,28030301,0,447593.0421016322,4637846.40954063
21162,3:59,877,0,2,60.0,0.0,0.0,1,2116201,0,448087.89765845856,4635253.084317341
34817,3:59,1210,0,1,225.0,0.0,0.0,1,3481701,0,448177.8775435565,4638473.291947393
54065,3:59,153,0,1,52.5,0.0,0.0,1,5406501,0,448153.80859717674,4636733.1944267
66508,3:59,458,0,3,60.0,30.0,7.5,1,6650801,0,447597.13339186035,4635153.599168441
73829,3:59,1619,1,3,7.5,0.0,0.0,1,7382901,0,446491.4739367176,4636570.297310133
93612,3:59,1616,0,2,60.0,0.0,0.0,1,9361201,0,446577.96733679844,4636571.288068619
116823,3:59,942,1,1,165.0,0.0,0.0,1,11682301,0,448385.9784659789,4636734.624337681
169920,3:59,835,1,2,52.5,0.0,0.0,1,16992001,0,447423.9678409985,4637591.660222622
210612,3:59,147,1,2,60.0,0.0,0.0,1,21061201,0,447633.95663125254,4638736.006012374
217224,3:59,1937,0,2,60.0,0.0,0.0,1,21722401,0,448378.9651508351,4637140.858336362
172400,3:59,835,1,1,45.0,0.0,0.0,1,17240001,0,447418.39684070495,4637591.680704208
28837,3:59,2083,0,3,135.0,0.0,0.0,1,2883701,0,447953.14908853837,4636166.246533714
160905,3:59,732,0,2,59.7,0.0,0.0,1,16090501,0,447538.4642061605,4636062.219042565
184649,3:59,721,1,1,67.5,0.0,0.0,1,18464901,0,447388.74928256194,4638395.104007944
229242,3:59,1973,1,1,7.5,0.0,0.0,1,22924201,0,448372.30144197016,4637398.840509159
241961,3:59,1192,1,1,7.5,0.0,0.0,1,24196101,0,447908.2381214011,4637416.9728798475
35061,3:59,1210,0,1,217.5,0.0,0.0,1,3506101,0,448172.17477510986,4638446.717163736
93703,3:59,1614,0,4,105.0,15.0,7.5,1,9370301,0,446727.6481575214,4636572.71262964
121366,3:59,1008,1,3,37.5,0.0,0.0,1,12136601,0,447638.6759447808,4636166.177993408
149882,3:59,980,0,2,142.5,0.0,0.0,1,14988201,0,446629.5181166219,4639663.752552426
211621,3:59,748,0,3,30.0,15.0,0.0,1,21162101,0,448159.26450761367,4637273.997198737
280871,3:59,492,0,3,97.5,0.0,0.0,1,28087101,0,447587.47043546505,4637846.311948249
66295,3:59,1617,0,2,15.0,0.0,0.0,1,6629501,0,446594.71335640503,4636571.469493604
77671,3:59,781,0,1,75.0,0.0,0.0,1,7767101,0,447917.6232994384,4636724.76102492
155048,3:59,214,1,3,120.0,0.0,0.0,1,15504801,0,446824.61787045357,4636856.466546277
204558,3:59,835,1,1,60.0,0.0,0.0,1,20455801,0,447429.5388412496,4637591.639745397
238655,3:59,1600,1,1,22.5,30.0,0.0,1,23865501,0,446802.6860463046,4636818.306318094
15307,3:59,2269,0,1,35.5,22.5,7.5,1,1530701,0,447442.8307709811,4636033.913015902
69938,3:59,458,0,3,97.5,30.0,0.0,1,6993801,0,447608.8994797401,4634439.179532658
98553,3:59,1008,1,2,37.5,0.0,0.0,1,9855301,0,447638.6759447808,4636166.177993408
129734,3:59,1379,0,3,157.5,30.0,0.0,1,12973401,0,448039.21760583465,4638223.93362636
189582,3:59,223,1,3,112.5,0.0,0.0,1,18958201,0,447422.9845713126,4637142.909119234
249197,3:59,2161,1,2,7.5,0.0,0.0,1,24919701,0,447890.02758404304,4637499.443886592
262898,3:59,430,1,1,105.0,0.0,0.0,1,26289801,0,447441.4119701162,4637754.726208731
9360,3:59,2141,1,3,82.5,0.0,0.0,1,936001,0,446550.1084056756,4637376.323577305
24454,3:59,1601,1,4,67.5,22.5,7.5,1,2445401,0,446792.51269133843,4637670.794108166
25103,3:59,929,0,1,97.5,0.0,0.0,1,2510301,0,446736.50455736835,4636290.696583182
58707,3:59,2081,1,2,7.5,0.0,0.0,1,5870701,0,448189.19886336173,4636170.898119847
83980,3:59,161,1,1,120.0,0.0,0.0,1,8398001,0,446850.9732213507,4636712.962179186
101529,3:59,216,1,2,37.5,22.5,0.0,1,10152901,0,446584.6400945331,4636854.242357084
130015,3:59,1379,0,3,82.5,30.0,0.0,1,13001501,0,448052.5604601192,4636616.651220923
142202,3:59,783,0,1,45.0,0.0,0.0,1,14220201,0,447206.88948366366,4637004.350456378
169066,3:59,55,1,3,30.0,15.0,0.0,1,16906601,0,447793.50951572723,4636864.349992627
177816,3:59,155,0,1,15.0,0.0,0.0,1,17781601,0,447005.6940093527,4636575.000865751
205316,3:59,1937,0,2,52.5,0.0,0.0,1,20531601,0,448384.5365683302,4637140.848699049
